,TX HASH,COINBASE,VERSION,VIN,VOUT,SHIELDEDSPEND,SHIELDEDOUT,NS
510378,0bd71548f9,0,4,1,0,0.0,1.0,17268200
510381,ed88c2017b,0,4,1,0,0.0,1.0,15472700
510382,b22473adea,0,4,0,0,1.0,2.0,54904600
510383,46d917c9a4,0,4,0,1,1.0,2.0,47904600
510393,147e027d5a,0,4,0,1,15.0,0.0,384035700
510652,579f001bd9,0,4,0,0,1.0,2.0,48406800
510655,84f38a4eba,0,4,0,0,3.0,1.0,50429700
510751,4fef1e1ecf,0,4,1,0,0.0,1.0,29915700
510853,f09314678f,0,4,1,0,0.0,1.0,10428500
511230,e47ec913ee,0,4,1,0,0.0,1.0,9529900
511235,927987573e,0,4,0,0,2.0,1.0,53044600
511509,7e90776cf2,0,4,50,0,0.0,1.0,11100100
511514,7d3d8dea81,0,4,50,0,0.0,1.0,10353900
511515,d9f6005edf,0,4,26,0,0.0,1.0,9135400
511516,762b2b9079,0,4,50,0,0.0,1.0,9261900
511517,7efc8344f2,0,4,50,0,0.0,1.0,10248400
511518,0bb4192b32,0,4,50,0,0.0,1.0,9376600
511556,2ae2b2cc1e,0,4,0,1,1.0,0.0,16885100
511559,6186ed3865,0,4,1,0,0.0,2.0,29916000
512160,3e33f1f18a,0,4,1,0,0.0,2.0,19043200
512963,7ce5558e5a,0,4,0,0,1.0,1.0,26591900
512964,17bca018a4,0,4,0,1,1.0,1.0,34753500
513208,190fcaa4d4,0,4,10,0,0.0,1.0,11685500
513598,4562fedd95,0,4,0,0,1.0,2.0,29605800
513607,f4c935bb7a,0,4,0,1,1.0,1.0,24269700
513621,302b5aa89a,0,4,0,0,1.0,2.0,32938300
513696,b97a3469b1,0,4,0,0,3.0,3.0,69547400
513699,e3ba75ab37,0,4,0,2,3.0,1.0,49507900
513738,3184debdba,0,4,0,1,1.0,2.0,30698700
514277,e9feae655c,0,4,0,0,1.0,2.0,29540000
514284,67c3bc0f7d,0,4,0,0,1.0,2.0,34092300
514303,0120fe9c69,0,4,2,0,2.0,1.0,28840200
514388,2daa70130f,0,4,2,0,0.0,1.0,12949600
514390,c919948634,0,4,2,0,0.0,1.0,10739600
514411,16d1741191,0,4,0,0,4.0,1.0,62798600
514690,6e7a34dfc4,0,4,0,1,2.0,1.0,30356800
514701,87b56da824,0,4,0,0,1.0,2.0,31088500
514706,8494c14898,0,4,0,0,1.0,2.0,28697300
514708,5e9c7e8f17,0,4,0,0,1.0,2.0,30659700
514724,ae8dbdd619,0,4,1,0,0.0,1.0,12842100
514732,5049db66c9,0,4,0,0,1.0,4.0,50594500
515301,9d4b3deb3e,0,4,0,1,2.0,1.0,28971800
516541,ddf97370d7,0,4,0,1,1.0,1.0,20565900
516546,e834c9e5bb,0,4,1,0,0.0,1.0,9689400
516566,3de354ee03,0,4,0,1,1.0,1.0,19640700
516591,3c3182cd94,0,4,0,1,1.0,1.0,21735000
516595,5d39739ce0,0,4,0,1,1.0,1.0,19735700
516864,52ad4af4c0,0,4,0,1,1.0,1.0,23917200
516874,cd13ffdc13,0,4,0,1,1.0,1.0,19344700
516993,6ad9a4f1b1,0,4,1,0,0.0,1.0,11571800
516998,bc84f678e0,0,4,0,0,1.0,2.0,33661100
519215,6b9bd8a185,0,4,0,0,1.0,2.0,36528000
521020,03c132741f,0,4,0,0,1.0,2.0,35187400
521160,5ad28825a8,0,4,0,0,1.0,2.0,32318500
521204,a7089b01d6,0,4,0,0,1.0,2.0,28480800
521212,766a949a57,0,4,0,0,1.0,2.0,31344500
521213,5c2c2dce0d,0,4,0,0,1.0,2.0,36846500
521904,5989d7479e,0,4,0,0,1.0,2.0,34468000
523871,bb2c69e1a0,0,4,0,0,1.0,2.0,34420100
525232,72bb0d2c03,0,4,1,0,0.0,1.0,9689300
525235,67ea6fdf24,0,4,0,0,1.0,1.0,19453500
525237,acef390de7,0,4,0,0,1.0,3.0,42550400
525372,3a5696af81,0,4,2,0,0.0,1.0,9458600
525374,5c62115fa0,0,4,3,0,0.0,1.0,10517300
525377,67e44b4809,0,4,3,0,0.0,1.0,10796000
525385,6e234f38aa,0,4,1,0,0.0,1.0,9814100
525388,6f25f6bb49,0,4,0,1,1.0,1.0,22750900
525390,51e6b148d9,0,4,8,0,0.0,1.0,9638100
525391,af78fea02b,0,4,0,1,1.0,1.0,20639500
525393,67e16899fe,0,4,2,0,0.0,1.0,11735800
525395,d8b9578a00,0,4,0,1,1.0,1.0,32916300
525398,3b525f10a7,0,4,0,1,1.0,1.0,19098200
525400,bf9299bf76,0,4,0,1,1.0,1.0,19570100
525403,d7625d66f4,0,4,0,1,1.0,1.0,24694600
525407,277f623443,0,4,4,0,0.0,1.0,9856700
525410,7cac11b169,0,4,2,0,0.0,1.0,9229300
525413,e0ad6b37b3,0,4,0,1,1.0,0.0,11747000
525415,9a147094ba,0,4,2,0,0.0,1.0,11336700
525419,d131fbd3c4,0,4,2,0,0.0,1.0,9866700
525423,eef10e5f52,0,4,3,0,0.0,1.0,10570200
525425,34af7341b0,0,4,0,1,4.0,1.0,59997200
525430,68895db914,0,4,0,1,3.0,0.0,31206000
525432,f51bb1956e,0,4,4,0,0.0,1.0,13311100
525435,91cb43de20,0,4,2,0,0.0,1.0,11571100
525439,035e324a45,0,4,4,0,0.0,1.0,18599900
525442,207b7d7937,0,4,0,1,3.0,0.0,43460000
525444,669cf25428,0,4,2,0,0.0,1.0,15299500
525448,f49b6d732d,0,4,0,1,1.0,1.0,19753500
525450,96094cae36,0,4,1,0,0.0,1.0,9448800
525453,05664c3575,0,4,0,1,1.0,1.0,18936500
525460,013991a75f,0,4,0,1,1.0,1.0,27067600
525462,8587d39f38,0,4,3,0,0.0,1.0,10171200
525467,3f4dd087c4,0,4,0,1,1.0,1.0,19226000
525469,ef16c93fd1,0,4,0,1,1.0,1.0,19241300
525492,b536d6ec87,0,4,7,0,0.0,1.0,9250500
525505,f20294a0b4,0,4,0,1,3.0,1.0,52167700
525520,3a5493e0b8,0,4,0,1,6.0,0.0,87664300
525578,a39ba31821,0,4,1,0,0.0,1.0,12001200
525601,d776c4b013,0,4,20,0,0.0,1.0,9750100
525605,e4fdfd7bc8,0,4,4,0,0.0,1.0,9139800
525609,d8d3d03c02,0,4,0,1,1.0,1.0,42453800
525622,7b35436f2c,0,4,0,1,1.0,1.0,22060200
525627,f01ef58f89,0,4,11,0,0.0,1.0,9896200
525637,7e60784944,0,4,0,1,1.0,1.0,20174200
525644,5fc3371f5f,0,4,12,0,0.0,1.0,9711100
525649,e7dcb3d6f6,0,4,0,1,1.0,1.0,22572700
525654,868270183b,0,4,5,0,0.0,1.0,12113700
525662,5b95b3d3dd,0,4,0,1,2.0,1.0,30434100
525667,aee07e048f,0,4,10,0,0.0,1.0,10350400
525674,2e6176da43,0,4,0,1,2.0,1.0,29426300
525680,d2e203077a,0,4,8,0,0.0,1.0,10299100
525689,0b82af8300,0,4,0,1,2.0,1.0,33301900
525694,69793d57c7,0,4,10,0,0.0,1.0,10740800
525698,7818280c5d,0,4,0,1,2.0,1.0,37749000
525701,1bc340e7e2,0,4,3,0,0.0,1.0,10775200
525705,9ea65802fa,0,4,0,1,2.0,1.0,35391800
525714,a66d5efeaa,0,4,4,0,0.0,1.0,9428400
525718,2c72983541,0,4,0,1,2.0,1.0,29241300
525720,e99063b7ec,0,4,7,0,0.0,1.0,10430300
525726,649e1e5a15,0,4,1,0,0.0,1.0,9583000
525728,5f8786429e,0,4,0,1,1.0,1.0,19013800
525734,17b8da817f,0,4,0,1,3.0,1.0,38127900
525736,76af97a38d,0,4,6,0,0.0,1.0,10238900
525739,58cf39325d,0,4,4,0,0.0,1.0,9552500
525744,e6e7e191ee,0,4,0,1,2.0,1.0,29091600
525749,af7441f8c1,0,4,0,1,1.0,1.0,19373100
525753,dffbe31c07,0,4,5,0,0.0,1.0,10130800
525756,721f41405e,0,4,4,0,0.0,1.0,10384200
525762,1df0d92a15,0,4,0,1,2.0,1.0,28620700
525767,64fa6ecdf0,0,4,3,0,0.0,1.0,13372600
525769,ce84bc1164,0,4,0,1,1.0,1.0,22981600
525773,37b15227d3,0,4,0,1,2.0,1.0,29300600
525777,7515570565,0,4,7,0,0.0,1.0,9869400
525779,739f2d52df,0,4,0,1,4.0,1.0,51359300
525783,e3222f0d76,0,4,1,0,0.0,1.0,11793500
525789,ddf5c9821e,0,4,0,1,1.0,1.0,24926500
525795,0a16d2b738,0,4,0,1,1.0,1.0,25051300
525797,89de8e4ddd,0,4,3,0,0.0,1.0,11086400
525802,e1920c7301,0,4,0,1,1.0,1.0,23762800
525805,6d724e3c3d,0,4,4,0,0.0,1.0,10234800
525808,7c03b0096d,0,4,0,1,1.0,1.0,25353500
525809,e06fe6d8b0,0,4,0,1,1.0,1.0,20129300
525810,d5740261be,0,4,0,1,2.0,1.0,30022300
525823,7aaa6e05fd,0,4,11,0,0.0,1.0,10907100
525837,2bb99c8d46,0,4,0,1,1.0,1.0,21689500
525847,4eeff44351,0,4,23,0,0.0,1.0,12346400
525862,c44c6f6d77,0,4,0,1,1.0,1.0,19599800
525874,34043942e5,0,4,22,0,0.0,1.0,9640100
525890,9b29e47423,0,4,0,1,1.0,1.0,24383400
525894,24dd073fa9,0,4,20,0,0.0,1.0,9837400
525907,1c7bdfa098,0,4,0,1,1.0,1.0,26688600
525915,7ccf103667,0,4,15,0,0.0,1.0,10257300
525929,0fa291b840,0,4,0,1,1.0,1.0,19585600
525935,df01ba1710,0,4,18,0,0.0,1.0,12141500
525956,87fa38ed3c,0,4,0,1,1.0,1.0,19614900
525966,1dba7ed97e,0,4,18,0,0.0,1.0,12550400
525981,f6bccd68a6,0,4,0,1,1.0,1.0,19759000
525987,f6a7e8f633,0,4,21,0,0.0,1.0,10245500
526000,c39ac71183,0,4,0,1,1.0,1.0,21562100
526019,2f13f1978d,0,4,21,0,0.0,1.0,9601200
526024,fb493cc00e,0,4,0,1,1.0,1.0,19417700
526030,c8c6a5725d,0,4,7,0,0.0,1.0,9464700
526037,4c366165d9,0,4,0,1,1.0,1.0,19491000
526050,156189afc2,0,4,13,0,0.0,1.0,22293500
526058,57eb84e655,0,4,0,1,1.0,1.0,19848900
526060,fa2d7fae89,0,4,14,0,0.0,1.0,9708000
526072,3936461027,0,4,0,1,1.0,1.0,39312600
526079,c2ffceafbb,0,4,8,0,0.0,1.0,13737900
526083,0bb6c8da5f,0,4,0,1,1.0,1.0,21542500
526090,489d998cd0,0,4,0,1,1.0,1.0,36455300
526096,10f912df72,0,4,8,0,0.0,1.0,12104800
526103,892ce9ce5a,0,4,5,0,0.0,1.0,18847400
526108,e0456b8826,0,4,0,1,1.0,1.0,20716000
526111,5f0e947b2e,0,4,0,1,1.0,1.0,21824400
526114,6954edab91,0,4,9,0,0.0,1.0,9437200
526120,17cc9b853d,0,4,0,1,2.0,1.0,40310900
526126,2585858e16,0,4,4,0,0.0,1.0,11400200
526132,53c19e808e,0,4,0,1,2.0,1.0,29972200
526134,03dd993937,0,4,8,0,0.0,1.0,17113900
526142,60bad04d5b,0,4,5,0,0.0,1.0,10921900
526149,9baee5ca71,0,4,0,1,2.0,1.0,30322200
526152,c31f723fe1,0,4,0,1,2.0,1.0,37513200
526154,532e72d632,0,4,5,0,0.0,1.0,10249700
526157,51e4b9a926,0,4,5,0,0.0,1.0,9999400
526162,8786e45db3,0,4,0,1,2.0,1.0,31847900
526165,4503f195db,0,4,5,0,0.0,1.0,10399900
526174,5481ed3004,0,4,6,0,0.0,1.0,9833600
526177,5d0bd5614a,0,4,0,1,2.0,1.0,29360400
526180,725f8722d1,0,4,4,0,0.0,1.0,11723300
526185,cc6be4c58c,0,4,0,1,3.0,1.0,45429900
526189,e4e57eec94,0,4,0,1,2.0,1.0,29865300
526192,bb5c994f58,0,4,0,1,3.0,1.0,47518100
526197,f514ec035a,0,4,3,0,0.0,1.0,10721000
526203,c6725f9b58,0,4,2,0,0.0,1.0,10206900
526204,f00c238cc2,0,4,0,1,3.0,1.0,40169700
526207,5b68c0e71c,0,4,0,1,6.0,1.0,77349100
526210,c9e371c015,0,4,2,0,0.0,1.0,9724000
526212,d2770d3eac,0,4,0,1,4.0,1.0,78510500
526216,e39218dd08,0,4,2,0,0.0,1.0,10068000
526218,20c67aa4c3,0,4,0,1,3.0,1.0,39040300
526221,5eeac7ba82,0,4,0,1,6.0,1.0,80716400
526224,b4e1d42e68,0,4,5,0,0.0,1.0,16561100
526233,b41c4d97af,0,4,4,0,0.0,1.0,10226900
526235,075f6e2cc4,0,4,0,1,1.0,1.0,20483500
526236,76396b5d6e,0,4,0,1,2.0,1.0,32224400
526239,4ef11b0997,0,4,4,0,0.0,1.0,10691100
526247,2bf696312c,0,4,2,0,0.0,1.0,9671700
526249,be1e8c1387,0,4,1,0,0.0,1.0,9499500
526250,aa0d8c6d1e,0,4,0,1,1.0,1.0,20065800
526256,51db5e163d,0,4,2,0,0.0,1.0,18650700
526258,7e2802eb07,0,4,0,1,1.0,1.0,18927900
526259,f1e1f30f25,0,4,0,1,1.0,1.0,19819000
526261,c8d00c6fc2,0,4,4,0,0.0,1.0,14465000
526264,c9e4eef0bf,0,4,0,1,1.0,1.0,20190100
526273,25c5c5a4af,0,4,1,0,0.0,1.0,10139500
526274,7428f24ef5,0,4,0,1,2.0,1.0,29374400
526278,426861fde7,0,4,0,1,1.0,1.0,21443900
526281,64ba0daaad,0,4,4,0,0.0,1.0,10540900
526285,ff18f5b7bb,0,4,4,0,0.0,1.0,10641200
526287,b581ea37de,0,4,0,1,4.0,1.0,53254400
526294,46ecc5139a,0,4,1,0,0.0,1.0,27319300
526296,4aa48c1004,0,4,0,1,1.0,1.0,45498300
526297,593afb1d18,0,4,0,1,3.0,1.0,48014300
526302,f42df472ff,0,4,0,1,2.0,1.0,44241200
526305,1143223cac,0,4,2,0,0.0,1.0,14789400
526307,37785998ec,0,4,4,0,0.0,1.0,13203100
526311,0e4dcef67d,0,4,0,1,1.0,1.0,28638100
526314,f52ee8269f,0,4,2,0,0.0,1.0,14467500
526317,8245da771f,0,4,0,1,3.0,1.0,51264900
526320,a405d5b3d7,0,4,2,0,0.0,1.0,11469200
526323,6dcf9a53db,0,4,0,1,1.0,1.0,22984600
526329,868aa7d36e,0,4,1,0,0.0,1.0,14997300
526330,9ea407771c,0,4,0,1,1.0,1.0,27260300
526331,44beaf115b,0,4,0,1,1.0,1.0,24235600
526335,5554f14f94,0,4,0,1,1.0,1.0,58989500
526339,1d8cbdb0c7,0,4,0,1,1.0,1.0,24991300
526342,a2a44642c5,0,4,2,0,0.0,1.0,15858400
526345,f7e83eb1b0,0,4,0,1,2.0,1.0,34056900
526348,649cbc8e49,0,4,2,0,0.0,1.0,9560600
526352,07389be0e4,0,4,2,0,0.0,1.0,11871200
526354,415cf7585c,0,4,0,1,1.0,1.0,21717700
526359,8341d73ca7,0,4,3,0,0.0,1.0,14385500
526362,6ab9173a80,0,4,2,0,0.0,1.0,14826600
526366,361a1515d1,0,4,0,1,2.0,1.0,44283400
526369,2ef8ccee30,0,4,2,0,0.0,1.0,17419400
526371,67755dc565,0,4,0,1,2.0,1.0,32439800
526373,2662f5cefb,0,4,2,0,0.0,1.0,10140100
526375,b1ab69be7d,0,4,2,0,0.0,1.0,9962200
526378,414cd3d1be,0,4,0,1,2.0,1.0,33727700
526381,b83c069270,0,4,0,1,1.0,1.0,24464800
526384,9b7da7c50c,0,4,0,1,1.0,1.0,18991300
526387,1744fe8a0b,0,4,0,1,2.0,1.0,31802600
526393,443b98790a,0,4,2,0,0.0,1.0,11687200
526395,539ef833e7,0,4,0,1,2.0,1.0,31806700
526396,571b7cdcf2,0,4,0,1,2.0,1.0,31314100
526399,e812d32bd8,0,4,3,0,0.0,1.0,12110100
526401,85857c2f9b,0,4,0,1,3.0,1.0,49645800
526405,3b767a1d7a,0,4,2,0,0.0,1.0,13669500
526406,9268274304,0,4,0,1,2.0,1.0,32571100
526408,39945b6aed,0,4,2,0,0.0,1.0,10412100
526410,7b04a314c2,0,4,0,1,1.0,1.0,22269800
526414,dd54b3e7fb,0,4,0,1,2.0,1.0,34176400
526417,6aabd73226,0,4,1,0,0.0,1.0,10968200
526419,4747cf823b,0,4,0,1,1.0,1.0,21647400
526420,1611a3d409,0,4,0,1,1.0,1.0,20883500
526425,5aefe144e8,0,4,0,1,1.0,1.0,21944800
526428,03903bc252,0,4,0,1,1.0,1.0,19180400
526431,e8582b9d51,0,4,4,0,0.0,1.0,9585000
526434,347bb43f47,0,4,2,0,0.0,1.0,9533000
526436,5719f60ee8,0,4,1,0,0.0,1.0,9614800
526438,c0210d2aa7,0,4,0,1,1.0,1.0,18944100
526440,18f9065294,0,4,1,0,0.0,1.0,11420700
526444,f8b52541ef,0,4,3,0,0.0,1.0,14030900
526445,09d5c5053d,0,4,1,0,0.0,1.0,11235900
526447,da0ef3e0e3,0,4,0,1,1.0,1.0,24506500
526448,c82603daeb,0,4,0,1,2.0,1.0,36731100
526453,676d768426,0,4,0,1,1.0,1.0,36369000
526456,d27fffe976,0,4,1,0,0.0,1.0,10999500
526458,5effd0a9d3,0,4,1,0,0.0,1.0,11088900
526461,837baba6e4,0,4,1,0,0.0,1.0,10412800
526463,72a240b056,0,4,0,1,1.0,1.0,29036800
526464,41f0cfc2fd,0,4,0,1,3.0,1.0,49439600
526467,7a6a6906a7,0,4,4,0,0.0,1.0,16323400
526469,e4ade7421f,0,4,2,0,0.0,1.0,10034500
526473,1dbd0f6206,0,4,0,1,2.0,1.0,33269400
526477,fb0f31f5e5,0,4,0,1,5.0,1.0,67365800
526481,fb6f086087,0,4,2,0,0.0,1.0,10261600
526485,682c89f963,0,4,2,0,0.0,1.0,10285100
526487,f72b8f2ed0,0,4,2,0,0.0,1.0,12016600
526490,3ef533061c,0,4,0,1,1.0,1.0,36125300
526491,1af9d771ce,0,4,0,1,1.0,1.0,18741000
526492,c446a37ead,0,4,0,1,5.0,1.0,57987600
526494,7ca62ee121,0,4,3,0,0.0,1.0,9726800
526498,9d7599fb95,0,4,0,1,1.0,1.0,21310500
526501,275adf5849,0,4,4,0,0.0,1.0,16023000
526503,182b5f72d0,0,4,0,1,1.0,1.0,18969200
526505,958ae5c185,0,4,0,1,1.0,1.0,19202600
526510,2b37b3d820,0,4,3,0,0.0,1.0,9747400
526513,a016928019,0,4,1,0,0.0,1.0,10433500
526515,8fc0be74dd,0,4,0,1,2.0,1.0,28435700
526519,e2856ac009,0,4,1,0,0.0,1.0,10052600
526520,3946390911,0,4,0,1,1.0,1.0,18783400
526525,f8f543493d,0,4,0,1,1.0,1.0,27266400
526529,5ee5fbefa3,0,4,1,0,0.0,1.0,11084700
526531,fa3fee2230,0,4,0,1,2.0,1.0,28964300
526532,68cb069979,0,4,0,1,3.0,1.0,39718200
526536,95711690dd,0,4,0,1,1.0,1.0,21659800
526538,29a9cc26a3,0,4,0,1,1.0,1.0,19411000
526543,69c0cbb52a,0,4,3,0,0.0,1.0,10256200
526546,9ba210931f,0,4,3,0,0.0,1.0,10554500
526547,2276df5d5f,0,4,0,1,1.0,1.0,19464100
526548,56fd6d927d,0,4,0,1,1.0,1.0,21182300
526551,68212d32ad,0,4,1,0,0.0,1.0,10778700
526552,8fba69454e,0,4,0,1,3.0,1.0,40451600
526558,5edcdb2e6d,0,4,0,1,1.0,1.0,19586800
526561,2a4abfd92b,0,4,1,0,0.0,1.0,9704200
526565,b81b3fa2f9,0,4,0,1,1.0,1.0,19857900
526567,bc3a28d776,0,4,4,0,0.0,1.0,9912300
526570,1b7cb275fa,0,4,2,0,0.0,1.0,10823800
526572,be9dfbc7f9,0,4,0,1,1.0,1.0,21283100
526575,5ee42ac7ff,0,4,3,0,0.0,1.0,9995700
526576,638d9c2a20,0,4,0,1,2.0,1.0,33212800
526579,69c4a5e103,0,4,2,0,0.0,1.0,11447400
526581,0a47f1134d,0,4,0,1,1.0,1.0,19184000
526584,0a9512798c,0,4,0,1,1.0,1.0,19725900
526591,a4aefe7867,0,4,2,0,0.0,1.0,13449400
526593,1429bcb64e,0,4,0,1,1.0,1.0,22940800
526594,4215b671a2,0,4,0,1,1.0,1.0,24112300
526595,bbd79de13f,0,4,0,1,2.0,1.0,35037400
526596,9f4f8c6346,0,4,0,1,2.0,1.0,29868100
526598,ac4c3fc591,0,4,10,0,0.0,1.0,9570500
526622,18e15d10dc,0,4,0,1,1.0,1.0,19565900
526628,226fecf895,0,4,25,0,0.0,1.0,9927900
526646,d4a513fed0,0,4,0,1,1.0,1.0,20635300
526655,81cb72f273,0,4,20,0,0.0,1.0,14749700
526672,e8638257c0,0,4,0,1,1.0,1.0,26076900
526681,4fc918c9db,0,4,19,0,0.0,1.0,9773700
526698,7e2b4156b4,0,4,0,1,1.0,1.0,20610800
526700,a60f85fc8a,0,4,18,0,0.0,1.0,11080100
526715,8c60d4d227,0,4,0,1,1.0,1.0,19650400
526725,61a02c7e0f,0,4,13,0,0.0,1.0,12443100
526732,8994b4fac1,0,4,0,1,1.0,1.0,20254200
526750,67d9653ffc,0,4,15,0,0.0,1.0,11460000
526758,fbab02ef0d,0,4,0,1,1.0,1.0,20440000
526763,288243970e,0,4,9,0,0.0,1.0,24061800
526774,388a1362a2,0,4,0,1,1.0,1.0,31680200
526785,ae77045eaa,0,4,14,0,0.0,1.0,10328500
526796,7b1ccbae68,0,4,0,1,1.0,1.0,25081700
526808,d8ae5bf15c,0,4,18,0,0.0,1.0,10328300
526812,7051625196,0,4,0,1,1.0,1.0,28729600
526824,54cdca3330,0,4,11,0,0.0,1.0,11450800
526834,70d83cc972,0,4,0,1,1.0,1.0,19474800
526842,d4fdcb9ddf,0,4,13,0,0.0,1.0,9839000
526858,6b5256a2d8,0,4,0,1,1.0,1.0,18816600
526861,25abdb095b,0,4,15,0,0.0,1.0,13705600
526872,930708a14b,0,4,0,1,1.0,1.0,19739500
526875,805722c7f6,0,4,0,1,1.0,1.0,21462900
526877,605ad592fa,0,4,10,0,0.0,1.0,11539200
526883,e375d25e5e,0,4,4,0,0.0,1.0,10117900
526889,d6de6b3a82,0,4,8,0,0.0,1.0,13685700
526893,b5002ca69d,0,4,0,1,2.0,1.0,32551500
526898,41878d551f,0,4,0,1,2.0,1.0,30389700
526903,0f9dbd969d,0,4,0,1,2.0,1.0,31989700
526906,921529cff7,0,4,9,0,0.0,1.0,13254800
526910,56af2fc7be,0,4,4,0,0.0,1.0,11838300
526919,96bba3c251,0,4,9,0,0.0,1.0,11106000
526926,2c700282e3,0,4,0,1,2.0,1.0,42885700
526928,d4cd254128,0,4,3,0,0.0,1.0,12793800
526934,69f14925e1,0,4,4,0,0.0,1.0,11575000
526938,77a0fc394a,0,4,0,1,3.0,1.0,49112900
526941,1ee3b3e869,0,4,0,1,2.0,1.0,31586700
526943,d7915af4b4,0,4,3,0,0.0,1.0,9706100
526949,2ef85c6250,0,4,2,0,0.0,1.0,11118100
526953,211563ff04,0,4,0,1,2.0,1.0,31288700
526956,606fc852db,0,4,0,1,3.0,1.0,39410600
526958,2a1cd30cb0,0,4,3,0,0.0,1.0,9545500
526964,9c4b6e5b78,0,4,4,0,0.0,1.0,11015900
526967,43895ad2ff,0,4,1,0,0.0,1.0,9625500
526968,af81b9ac50,0,4,0,1,5.0,1.0,62719400
526971,e6cc53700c,0,4,0,1,4.0,1.0,57701400
526975,5d2cac569c,0,4,0,1,4.0,1.0,53339800
526985,d0b62a6365,0,4,0,1,4.0,1.0,65916600
526987,acf1a8fcd4,0,4,4,0,0.0,1.0,11258400
526997,fb02534a76,0,4,5,0,0.0,1.0,11217200
527000,8ff1605140,0,4,0,1,1.0,1.0,19911600
527001,d6171f9d0d,0,4,0,1,6.0,1.0,75331100
527002,73d2846ca7,0,4,0,1,19.0,0.0,218184300
527009,db316e47b9,0,4,1,0,0.0,1.0,9794500
527017,4540ebcdbb,0,4,6,0,0.0,1.0,12121400
527022,e9f693fab9,0,4,0,1,2.0,1.0,33901800
527025,134bc2df9f,0,4,3,0,0.0,1.0,10127800
527030,dd1ed0d261,0,4,3,0,0.0,1.0,12947500
527035,92fff75dba,0,4,0,1,2.0,1.0,31637300
527038,6e25eb42b6,0,4,0,1,2.0,1.0,35472900
527046,1fa01a1014,0,4,0,1,2.0,1.0,38642800
527048,f889951b6e,0,4,9,0,0.0,1.0,12641400
527056,8e2ccfc3e0,0,4,3,0,0.0,1.0,12645300
527060,ed0dfa64b6,0,4,0,1,2.0,1.0,28432600
527063,10eb4c78ed,0,4,0,1,1.0,1.0,22560200
527065,2ce0522006,0,4,7,0,0.0,1.0,9725800
527078,1a06df66d4,0,4,7,0,0.0,1.0,27740000
527082,0c372dc048,0,4,0,1,1.0,1.0,20392800
527084,0803c73ff6,0,4,4,0,0.0,1.0,10810100
527091,c154780d1a,0,4,0,1,3.0,1.0,45727600
527096,8c995f0b68,0,4,3,0,0.0,1.0,9845000
527100,ffc71c46fa,0,4,7,0,0.0,1.0,12588500
527102,e77f4f553a,0,4,0,1,3.0,1.0,45230400
527104,82960e480f,0,4,0,1,1.0,1.0,19301800
527107,a1c65734b9,0,4,3,0,0.0,1.0,10614400
527110,9d009d8785,0,4,0,1,1.0,1.0,19765700
527113,e28e9f9fe4,0,4,0,1,1.0,1.0,24715700
527119,6835c637c3,0,4,4,0,0.0,1.0,11724000
527123,5daf44ce5d,0,4,0,1,3.0,1.0,42763000
527126,4f009ca217,0,4,3,0,0.0,1.0,10132200
527129,1e0605d20b,0,4,5,0,0.0,1.0,18228500
527139,4560a0e868,0,4,0,1,2.0,1.0,35555400
527142,ad08503fc1,0,4,2,0,0.0,1.0,11233600
527146,34243e4909,0,4,0,1,2.0,1.0,41952900
527152,13871db819,0,4,5,0,0.0,1.0,22910900
527156,5aec33909b,0,4,0,1,2.0,1.0,30188300
527158,b054469c89,0,4,0,1,1.0,1.0,19687900
527161,dc4699cb3a,0,4,3,0,0.0,1.0,10279000
527165,85d9de9b0f,0,4,0,1,4.0,1.0,65679900
527168,0e8909dfd4,0,4,0,1,2.0,1.0,38696900
527171,e34a4c7222,0,4,3,0,0.0,1.0,9528200
527173,68d81280d7,0,4,2,0,0.0,1.0,10077200
527178,d4391c2772,0,4,3,0,0.0,1.0,14217400
527181,b08be9c976,0,4,0,1,2.0,1.0,30236700
527184,d44dbeb6f2,0,4,1,0,0.0,1.0,9863100
527185,441dd05498,0,4,1,0,0.0,1.0,9403500
527187,dc87b0af1f,0,4,0,1,1.0,1.0,37517200
527190,5a6fdc2d12,0,4,0,1,1.0,1.0,20421000
527194,b0fba2a9f4,0,4,2,0,0.0,1.0,13780700
527197,dc5fd28e5e,0,4,0,1,1.0,1.0,24215300
527199,a98cd00dfc,0,4,1,0,0.0,1.0,11468900
527205,e9a1615617,0,4,2,0,0.0,1.0,11519100
527206,0e39e4a6e3,0,4,0,1,1.0,1.0,19830000
527209,2e975a12ad,0,4,0,1,1.0,1.0,20446200
527212,b3ec8fa216,0,4,0,1,2.0,1.0,31568900
527214,a65c1fe353,0,4,2,0,0.0,1.0,9619700
527217,c165a36d4a,0,4,0,1,2.0,1.0,28570900
527221,052f4db401,0,4,4,0,0.0,1.0,10579300
527226,b3c6e4b846,0,4,2,0,0.0,1.0,15549900
527228,16ec1151c5,0,4,2,0,0.0,1.0,9912200
527230,599baebfbd,0,4,0,1,4.0,1.0,74791700
527234,ee11f343af,0,4,0,1,1.0,1.0,19858300
527237,8f39840c3b,0,4,2,0,0.0,1.0,12919600
527242,9bb997f7d4,0,4,0,1,1.0,1.0,24231300
527245,ad11f3d019,0,4,0,1,3.0,1.0,38378800
527250,6fb461298f,0,4,3,0,0.0,1.0,10335600
527251,28a2db70e1,0,4,0,1,1.0,1.0,18971700
527253,0e8fb02d59,0,4,0,1,5.0,1.0,57477800
